"tr_build_id","gh_project_name","NC","nbr_auth","NMF","NLR","NLA","CX","FT","TD","WD","CTM","AX","ACF","BT","openjdk6","openjdk7","oraclejdk7","oraclejdk8","BS3","prev_BS3","BS2","prev_BS2","BS1","prev_BS1","entropy","MysteryGuest","GeneralFixture","AssertionRoulette","IndirectTesting","SensitiveEquality","commit","LongMethod","LongParameterList","ComplexClass","Blob","LazyClass","AntiSingleto","BaseClassShouldBeAbstract","RefusedParentBequest","ManyFieldAttributesButNotComplex","SpaghettiCode","SpeculativeGenerality","LargeClass","gh_build_started_at","old_PB","BC","DLF","exist_test"
6462829,"eclipse/jetty.project",1,1,1,0,4,"faible","src",23,"Thursday","0",1486,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","fbb53c2d2318c5d591adf123a485d3fc1fc5d7c8",0,1,0,0,0,0,0,0,0,1,0,0,"2013-04-19 04:01:00",1,0.94,"less_day",1
6463137,"eclipse/jetty.project",2,6,78,78,82,"high","other",23,"Thursday","0",1486,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.498495319161675,"","","","","","a7073d05a6e8679ff21bea5b3dccb8a9635bcb74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-04-19 04:30:52",1,0.65,"less_day",0
6464570,"eclipse/jetty.project",1,1,13,125,246,"moy","test+src+doc",1,"Friday","0",1478,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.742259732516956,"0","0","0","0","0","87d4690462e26ad0b1d388a469f9cba2317a74af",1,1,0,0,0,0,0,0,0,1,0,0,"2013-04-19 06:30:53",1,0.64,"less_day",1
6525098,"eclipse/jetty.project",1,1,7,249,415,"faible","test+src",21,"Sunday","0",1489,"daily","PUSH",0,1,1,0,1,1,0,0,1,1,0.752068909931656,"0","0","0","0","0","c3325e8b04471c594a731cbab3d30b95961ccc76",1,1,0,1,0,0,1,0,1,1,0,0,"2013-04-22 02:01:18",0,0.56,"week_ago",1
6525365,"eclipse/jetty.project",1,1,7,249,415,"faible","src",22,"Sunday","0",1489,"daily","MERGE",0,1,1,0,1,1,0,1,1,1,0.752068909931656,"1","0","0","0","0","a275c8fb376d7e205e12d9282ad75761f02bd169",1,1,0,1,0,0,1,0,1,1,0,0,"2013-04-22 02:30:56",1,0.6,"week_ago",1
6525701,"eclipse/jetty.project",1,1,1,12,15,"faible","src",22,"Sunday","0",1489,"daily","PUSH",0,1,1,0,1,1,0,0,1,1,0,"","","","","","31b6d341d0d29d182218b18f65d16c007b430f37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-04-22 03:00:55",0,0.5,"week_ago",0
6526504,"eclipse/jetty.project",1,1,1,0,1,"faible","src",0,"Monday","0",1489,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","db48bce49d6b2a1558e3ba5b055fbb51933fe2ba",0,1,0,0,0,0,0,0,0,1,0,0,"2013-04-22 04:30:50",1,0.94,"less_day",1
6526509,"eclipse/jetty.project",1,1,1,0,1,"faible","src",0,"Monday","0",1489,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","3c498f0a2c91e25bb6c6343e69a866d4c263d4c5",0,1,0,0,0,0,0,0,0,1,0,0,"2013-04-22 04:30:57",1,0.89,"week_ago",1
6526512,"eclipse/jetty.project",2,6,5,11,9,"faible","src+other",0,"Monday","0",1489,"daily","PUSH",0,1,1,0,1,1,0,0,1,1,0.289734633087569,"0","0","0","0","0","23e049d42cafd2f4fc32dbc396c8269456c08ef1",0,1,0,0,0,0,0,0,0,1,0,0,"2013-04-22 04:31:04",1,0.55,"less_day",1
6533603,"eclipse/jetty.project",1,1,7,35,299,"faible","test+src+other",7,"Monday","1",628,"daily","PUSH",0,1,1,0,1,1,0,0,1,1,0.475317715322375,"0","0","0","0","0","270083f6a16f4c0d7a8c860be4f8bd9a15ec5117",1,1,0,0,0,0,0,0,1,1,0,0,"2013-04-22 12:00:58",0,0.55,"less_day",1
6555381,"eclipse/jetty.project",1,1,9,28,322,"moy","test+src",23,"Monday","0",1482,"daily","PUSH",0,1,1,0,1,1,0,0,1,1,0.640958220692971,"0","0","0","0","0","3df03e18d70ba1a85d7b9971e2f6d44b749d03ef",1,1,0,1,0,0,0,0,1,1,0,0,"2013-04-23 04:01:30",0,0.58,"week_ago",1
6555888,"eclipse/jetty.project",1,1,7,35,299,"faible","src+other",0,"Tuesday","0",1490,"daily","MERGE",0,1,1,0,1,1,1,0,1,1,0.475317715322375,"0","0","0","0","0","586a5dee7a38f6a9d89b7bda5ee170202ac2c2ee",1,1,0,0,0,0,0,0,1,1,0,0,"2013-04-23 04:31:19",0,0.53,"day_ago",1
6556396,"eclipse/jetty.project",1,1,1,16,13,"faible","src",0,"Tuesday","0",1482,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","6c2ae7b74b7c7f6fbe463a61be6f220c89912f90",1,1,0,0,0,0,0,0,0,1,0,0,"2013-04-23 05:00:48",1,0.59,"less_day",1
6556803,"eclipse/jetty.project",1,1,14,68,338,"faible","src+other",1,"Tuesday","0",1482,"daily","MERGE",0,1,1,0,1,1,1,0,1,1,0.569254165725339,"0","0","0","0","0","2360f5dcd598490e8400a6e51c7783a748fd7d04",1,1,0,0,0,0,0,0,1,1,0,0,"2013-04-23 05:30:56",1,0.56,"less_day",1
6571514,"eclipse/jetty.project",1,1,1,1,1,"faible","src",11,"Tuesday","0",1498,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","c19642baf4ffdd7ee559141af68410d2ade21949",1,0,0,0,0,0,0,0,0,1,0,0,"2013-04-23 15:31:02",1,0.9,"day_ago",1
6571517,"eclipse/jetty.project",1,1,1,1,1,"faible","src",11,"Tuesday","0",1498,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","b6654562933584784cda7c9284cd844100f78489",1,0,0,0,0,0,0,0,0,1,0,0,"2013-04-23 15:31:17",1,0.66,"less_day",1
6571520,"eclipse/jetty.project",1,1,1,1,1,"faible","src",11,"Tuesday","0",1498,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","006614470bf4403a094ed1d57d502246fe5ba407",1,0,0,0,0,0,0,0,0,1,0,0,"2013-04-23 15:31:49",1,0.95,"less_day",1
6614288,"eclipse/jetty.project",2,6,33,284,503,"moy","test+src+other",17,"Wednesday","0",1386,"daily","PUSH",0,1,1,0,1,1,0,0,1,1,0.531962432038117,"","","","","","c91c3f2f60c00d9b0b178d0184cd2119e46e60e5",1,1,0,0,0,0,0,0,0,1,0,0,"2013-04-24 22:31:18",1,0.58,"day_ago",0
6615014,"eclipse/jetty.project",1,1,1,17,12,"faible","test+src",18,"Wednesday","0",1492,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","8740616b3738dd0502859d82c6bb8267e0dfbd3f",0,1,0,0,0,0,0,0,0,0,0,0,"2013-04-24 23:01:00",1,0.72,"day_ago",1
6616408,"eclipse/jetty.project",1,1,2,27,178,"faible","test+src",20,"Wednesday","0",1492,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.951232260620996,"0","0","0","0","0","7da94048fae6b3922f0625c05bcdf63d5aa7bfed",1,1,0,0,0,0,0,0,0,1,0,0,"2013-04-25 00:31:02",1,0.9,"day_ago",1
6616809,"eclipse/jetty.project",1,1,2,32,179,"faible","src",20,"Wednesday","0",1492,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.942840436936689,"0","0","0","0","0","5306c540bf46d72824af4ac5ea25b43d48a99658",1,1,0,0,0,0,0,0,0,1,0,0,"2013-04-25 01:00:56",1,0.95,"less_day",1
6650025,"eclipse/jetty.project",3,6,44,271,707,"high","src+doc+other",23,"Thursday","0",1493,"daily","PUSH",0,1,1,0,1,NA,1,NA,1,NA,0.296511365542346,"1","0","0","0","0","9558d7e815ac9815bdfbb8820177384a8d5e16eb",1,1,0,0,0,0,0,0,0,1,0,0,"2013-04-26 04:00:50",1,0.77,"day_ago",1
6651999,"eclipse/jetty.project",3,6,48,297,909,"faible","src",2,"Friday","0",1493,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.194440714417021,"1","0","0","0","0","04bcde9b14b12b02b4f07012d5ec21fddea1b66c",1,1,0,0,0,0,0,0,0,1,0,0,"2013-04-26 06:31:07",1,0.77,"day_ago",1
6652380,"eclipse/jetty.project",1,1,4,20,250,"faible","src",2,"Friday","0",1485,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.300892195078349,"0","0","0","0","0","28d4f41572fec132e960f40aa5efacbbfc0886cd",1,0,0,1,0,1,1,0,0,1,0,0,"2013-04-26 07:01:25",1,0.79,"less_day",1
6662057,"eclipse/jetty.project",1,1,2,3,3,"faible","src",10,"Friday","1",633,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.91829583405449,"0","0","0","0","0","f62cec561bcbc4297faad16859fd252c4325a21c",1,1,0,0,0,0,0,0,1,1,0,0,"2013-04-26 15:01:12",1,0.81,"less_day",1
6682296,"eclipse/jetty.project",1,1,20,165,387,"moy","test+src+other",18,"Friday","0",1388,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.775334661415077,"0","0","0","0","0","ef77b854faf3c530d855e3cbad651ca71439698a",1,0,0,0,0,0,0,0,0,1,0,0,"2013-04-27 13:30:52",1,0.83,"less_day",1
6713086,"eclipse/jetty.project",1,1,1,3,1,"faible","other",19,"Sunday","0",1488,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"","","","","","fbf89e75aaeb5a287aab3d21b79f1db189ced248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-04-28 23:30:53",1,0.86,"day_ago",0
6713595,"eclipse/jetty.project",1,1,2,27,38,"faible","src",19,"Sunday","0",1496,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.53814118522245,"1","0","0","0","0","a5c701c237bc909592e837e9bd1cabaaa5888330",1,0,0,0,0,0,0,0,0,1,0,0,"2013-04-29 00:00:59",1,0.9,"less_day",1
6714422,"eclipse/jetty.project",1,1,2,2,5,"faible","src",20,"Sunday","0",1496,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.985228136034252,"1","0","0","0","0","cbb76283c95ad7674e5b750f76bf2120aa252d95",1,0,0,0,0,0,0,0,0,1,0,0,"2013-04-29 01:00:50",1,1,"less_day",1
6717224,"eclipse/jetty.project",1,1,31,240,900,"faible","src+other",0,"Monday","0",1496,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.792299913938272,"1","0","0","0","0","89da7623dcc59403886bcd0089f9cad16d7f3221",1,1,0,1,0,1,1,0,1,1,0,0,"2013-04-29 04:31:16",1,0.84,"less_day",1
6717227,"eclipse/jetty.project",1,1,4,21,209,"faible","test+src",0,"Monday","0",1496,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.555657247633765,"1","0","0","0","0","7955548d10c4e085e32196654785e624b6256db3",1,0,0,0,0,0,0,0,0,1,0,0,"2013-04-29 04:31:05",1,1,"less_day",1
6717854,"eclipse/jetty.project",1,1,2,6,41,"faible","src+other",1,"Monday","0",1496,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.342463772481796,"1","0","0","0","0","e5967344a9b8588a79f6cfa85a66ac3ae6b8007e",0,0,0,0,0,0,0,0,0,1,0,0,"2013-04-29 05:30:53",1,1,"less_day",1
6717857,"eclipse/jetty.project",1,1,1,1,1,"faible","src",1,"Monday","0",1488,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","0f2173dcc32e2b7d79fbd89fc1e3cdea87e48145",1,0,0,0,0,0,0,0,0,1,0,0,"2013-04-29 05:30:49",1,1,"week_ago",1
6718268,"eclipse/jetty.project",2,6,41,216,337,"faible","src+doc+other",1,"Monday","0",1488,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.363574491005221,"0","0","0","0","0","140419c097755c80cecdbd76341c0fd9b2792d90",1,0,0,0,0,0,0,0,0,1,0,0,"2013-04-29 06:00:57",1,0.86,"less_day",1
6729482,"eclipse/jetty.project",1,1,1,0,12,"faible","other",10,"Monday","0",1425,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"","","","","","f4b8e043e5ccd3392671f4333da21e2cad14e788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-04-29 15:01:34",1,0.88,"less_day",0
6732910,"eclipse/jetty.project",1,1,1,0,3,"faible","other",12,"Monday","0",1425,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"","","","","","fdb993e76382f313cc938613eb18731e300f3b01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-04-29 17:00:57",1,0.9,"less_day",0
6736858,"eclipse/jetty.project",1,1,1,3,1,"faible","other",15,"Monday","0",1425,"daily","PUSH",0,1,1,0,1,1,0,1,1,1,0,"","","","","","9529d0334bde8e6118cd04754ee9889a113306b6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-04-29 19:31:03",1,0.93,"less_day",0
6738421,"eclipse/jetty.project",1,1,1,1,0,"faible","other",16,"Monday","0",1425,"daily","PUSH",0,1,1,0,1,1,1,0,1,1,0,"","","","","","9d32209576fdc306bab27a50710cb7e8f7affc9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-04-29 20:31:37",0,0.96,"less_day",0
6747711,"eclipse/jetty.project",1,1,1,5,3,"faible","src",0,"Tuesday","0",1497,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","68b9115e07f62f749ef4831894c9be8bbe9de2f8",0,0,0,0,0,0,0,0,0,1,0,0,"2013-04-30 04:31:01",1,0.95,"less_day",1
6748691,"eclipse/jetty.project",2,6,9,107,103,"faible","test+src",2,"Tuesday","0",1497,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.389011234336142,"1","0","1","0","1","4e62b953e13acc1dd24f01f46ddf7bc750e67ed1",1,1,0,0,0,0,0,0,1,1,0,0,"2013-04-30 06:01:00",1,0.94,"less_day",1
6752015,"eclipse/jetty.project",1,1,9,108,373,"moy","test+src",4,"Tuesday","0",1497,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.832136034960808,"1","0","1","1","1","e26d8e67e5e39f4a8fdd720317a42296e1e48b05",1,0,0,1,0,0,0,0,0,1,0,0,"2013-04-30 09:00:58",1,0.93,"less_day",1
6753829,"eclipse/jetty.project",1,1,1,25,2,"faible","src",6,"Tuesday","0",1425,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","b67f8204a5b131085c8ed2a7e2c1cc9ff7392905",0,0,0,0,0,0,0,0,0,1,0,0,"2013-04-30 10:30:54",1,0.92,"less_day",1
6772314,"eclipse/jetty.project",1,1,18,207,771,"moy","test+src+other",18,"Tuesday","0",1392,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.688754266895239,"1","0","0","1","0","9ad5ab1ed5e5a74e3874155d7ed580d9f02913a2",1,1,0,0,0,0,0,0,0,1,0,0,"2013-04-30 23:01:04",1,0.91,"less_day",1
6772778,"eclipse/jetty.project",1,1,3,31,63,"faible","src",19,"Tuesday","0",1498,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.782109955773524,"1","0","1","1","0","7590ad6795d7a65f3db8068bc3c993ca5d3cf4fd",1,1,0,0,0,0,0,0,0,1,0,0,"2013-04-30 23:31:14",1,0.9,"less_day",1
6781294,"eclipse/jetty.project",1,1,1,3,3,"faible","src",3,"Wednesday","0",1490,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"1","0","1","1","1","b99a04c674bce2e1891bb77a04f3f7ea80b179e5",0,0,0,0,0,0,0,0,0,1,0,0,"2013-05-01 08:01:08",1,0.9,"less_day",1
6784653,"eclipse/jetty.project",1,1,5,222,303,"faible","test+src",7,"Wednesday","0",1498,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.529460101698555,"1","0","1","0","0","7ddd2c6cfd0a02ad2d3475d48f60cd7cf57354bd",1,0,0,0,0,0,0,0,1,1,0,0,"2013-05-01 11:31:12",1,0.9,"less_day",1
6804217,"eclipse/jetty.project",2,6,119,1395,3377,"faible","test+src+doc+other",19,"Wednesday","0",1491,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.41017226761575,"1","0","1","1","1","fb43fd4c9e3203c6efe3785414ad157c8b00fa93",1,1,0,1,0,1,1,0,1,1,0,0,"2013-05-01 23:31:22",1,0.64,"less_day",1
6804225,"eclipse/jetty.project",2,6,139,1552,3558,"faible","other",19,"Wednesday","0",1499,"daily","PUSH",0,1,1,0,1,1,0,1,1,1,0.438498797125418,"","","","","","369a13d265cb7f64385720ae33539feb5d0ff15e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-01 23:31:25",1,0.9,"",0
6804864,"eclipse/jetty.project",1,1,1,81,14,"faible","src",19,"Wednesday","0",1499,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","57691ac8816cb40a8bbd3ce5a82a1a7ad4d401b4",0,0,0,0,0,0,0,0,0,1,0,0,"2013-05-02 00:01:19",0,0.9,"",1
6806391,"eclipse/jetty.project",1,1,2,3,91,"faible","src",21,"Wednesday","0",1499,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.488908591440515,"0","0","0","0","0","e0300884280108829599e2beecb378a2df5a62f7",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-02 01:31:11",1,1,"",1
6806394,"eclipse/jetty.project",1,1,2,3,91,"faible","test+src",20,"Wednesday","0",1499,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.488908591440515,"0","0","0","0","0","58a282d01de32d7d07f73160d47acc5460b08839",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-02 01:31:16",1,1,"",1
6806945,"eclipse/jetty.project",1,1,0,0,0,"faible","null",21,"Wednesday","0",1499,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.488908591440515,"","","","","","92a39fcb088c36a4b4641276a8da3472e15c2f9c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-02 02:01:34",1,0.97,"",0
6807680,"eclipse/jetty.project",1,1,2,17,39,"faible","src",22,"Wednesday","0",1499,"daily","PUSH",0,1,1,0,1,1,0,1,1,1,0.129233774845885,"1","0","1","0","0","22b0098be729bd65ceb8fb0a2ec3872dc739072d",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-02 03:01:34",1,0.96,"less_day",1
6809354,"eclipse/jetty.project",1,1,3,10,67,"faible","test+src",0,"Thursday","0",1499,"daily","PUSH",0,1,1,0,1,1,1,0,1,1,0.983329397356906,"1","0","1","0","0","e6dc08cf973f856a2ea59d0e68f1effbf8736f8e",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-02 05:01:19",0,0.92,"",1
6812201,"eclipse/jetty.project",1,1,6,27,125,"faible","test+src",3,"Thursday","0",1491,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.701479690476563,"1","0","1","1","0","348cbc2173f980c13a516b73aaf64ca587c14c20",0,1,0,1,0,0,0,0,0,1,0,0,"2013-05-02 08:01:23",1,0.7,"",1
6815433,"eclipse/jetty.project",1,1,3,96,75,"faible","src",6,"Thursday","0",1499,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.249607035713474,"1","0","1","1","0","0b15aa5a767caed2d88098b5d17cd1a57ef61820",1,1,0,0,0,0,0,0,0,1,0,0,"2013-05-02 10:31:18",1,0.91,"",1
6834913,"eclipse/jetty.project",2,6,5,230,190,"faible","test+src",17,"Thursday","0",1428,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","5bea4cc781ead1f6286f012b229b086ab837792f",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-02 22:01:56",1,0.9,"less_day",1
6842028,"eclipse/jetty.project",1,1,2,17,179,"faible","test+src",0,"Friday","0",1492,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.759047985012321,"1","0","0","1","0","41304644e6ef428f6dcce196c32e7102ec1d360c",1,1,0,0,0,0,0,0,0,1,0,0,"2013-05-03 05:01:31",1,0.71,"",1
6842524,"eclipse/jetty.project",1,1,11,117,317,"faible","test+src",1,"Friday","0",1500,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.394065157996043,"1","0","1","1","1","d351e0790a75fd77344f6d426fa463ba757312cb",1,1,0,0,0,0,0,0,0,1,0,0,"2013-05-03 05:31:14",1,0.89,"",1
6843283,"eclipse/jetty.project",1,1,1,1,1,"faible","src",2,"Friday","0",1492,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","f4ee8ba48d77b7e571d21a52838a166b53530355",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-03 06:31:33",1,1,"",1
6843286,"eclipse/jetty.project",1,1,1,1,1,"faible","src",2,"Friday","0",1492,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","e2c217d4053b5f387993cfd7d57c4604a504a703",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-03 06:31:31",1,1,"",1
6843289,"eclipse/jetty.project",1,1,1,1,1,"faible","src",2,"Friday","0",1492,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"1","0","1","0","0","dfbef2db05da1a68e774f250572c3b670ee651e7",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-03 06:31:33",1,0.93,"less_day",1
6843775,"eclipse/jetty.project",1,1,37,626,813,"faible","src+other",2,"Friday","0",1492,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.702884179340657,"1","0","1","1","1","0d181d9a75e50a7a0ae332703f9e3547f5f64b57",1,1,0,0,0,0,0,0,0,1,0,0,"2013-05-03 07:01:04",1,0.79,"",1
6845607,"eclipse/jetty.project",1,1,8,6,73,"faible","src",4,"Friday","0",1492,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.717979625367012,"1","0","1","1","1","f544d6e7010753a0b23f6aa923b81d8962358807",1,1,0,1,0,0,0,0,0,1,0,0,"2013-05-03 08:31:08",1,0.79,"",1
6846146,"eclipse/jetty.project",1,1,1,14,38,"faible","src",4,"Friday","0",1500,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","cb952931d51d561961915812765c0eb8264b6dfa",1,0,0,0,0,0,0,0,0,0,0,0,"2013-05-03 09:01:08",1,0.93,"",1
6858905,"eclipse/jetty.project",3,6,5,78,143,"faible","test+src",12,"Friday","0",1429,"daily","PUSH",0,1,1,0,1,1,0,1,1,1,0.165377773119916,"1","0","1","0","0","ebc17e98c3c31df863f09ab9e9e142b84ddc330c",1,1,0,0,0,0,0,0,1,1,0,0,"2013-05-03 17:01:31",1,0.92,"less_day",1
6860813,"eclipse/jetty.project",1,1,1,11,4,"faible","src",13,"Friday","0",1429,"daily","PUSH",0,1,1,0,1,1,0,0,1,1,0,"1","0","1","0","0","c4ad43d0cd116a70f82790af379e5fcbaddf90f0",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-03 18:01:48",0,0.91,"",1
6865993,"eclipse/jetty.project",1,1,1,1,0,"faible","other",16,"Friday","0",1429,"daily","PUSH",0,0,1,0,1,1,0,0,1,1,0,"","","","","","fad042015e89cede0d369d7b92ba2d9a0a906099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-03 21:02:25",0,0.86,"",0
6868319,"eclipse/jetty.project",1,1,5,51,58,"faible","test+src+other",18,"Friday","0",1429,"daily","PUSH",0,1,1,0,1,1,1,0,1,1,0.726794339346152,"1","0","1","1","1","fe1b71f4a03fc5447968c006a9ea51fc5ad19510",1,0,0,1,0,0,1,0,1,1,1,0,"2013-05-03 22:31:53",0,0.79,"",1
6869820,"eclipse/jetty.project",1,1,1,0,1,"faible","other",19,"Friday","0",1509,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"","","","","","cb75f578382b04955cca892ec5d18ee15283c05a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-03 23:44:58",1,0.82,"less_day",0
6870482,"eclipse/jetty.project",1,1,1,1,1,"faible","other",20,"Friday","0",1509,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"","","","","","e433d1c188dc328fd53bcc01bc31bac802b02643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-04 00:17:41",1,0.8,"",0
6871427,"eclipse/jetty.project",1,1,6,35,62,"faible","test+src+other",21,"Friday","0",1493,"daily","PUSH",0,1,1,0,0,1,0,1,0,1,0.83270649075396,"0","0","0","0","0","07e9574edfa5735e79087058aa027cc7b1c0458c",0,0,0,1,0,0,0,0,0,0,0,0,"2013-05-04 01:32:22",1,0.77,"",1
6900445,"eclipse/jetty.project",1,1,7,89,365,"faible","test+src",12,"Sunday","0",1431,"daily","PUSH",0,1,1,0,1,0,1,0,1,0,0.667187252453937,"1","0","1","1","0","7d5ac2918e146a0d4fd5ce26355473e22d05c1cc",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-05 17:01:33",0,0.64,"",1
6902939,"eclipse/jetty.project",1,1,2,1,2,"faible","src",14,"Sunday","0",1431,"daily","PUSH",0,1,1,0,0,1,0,1,0,1,0.91829583405449,"0","0","0","0","0","6a47e4456f3d2ea2ec722c805c0a74722242002c",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-05 19:01:36",1,0.6,"",1
6907770,"eclipse/jetty.project",1,1,2,5,39,"faible","other",19,"Sunday","0",1503,"daily","PUSH",0,1,1,0,0,0,0,0,0,0,0.976020648236615,"","","","","","d3f33909c283403d380230913207bc2eb3b491f3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-05 23:30:50",0,0.5,"",0
6908267,"eclipse/jetty.project",1,1,3,4,6,"faible","src",19,"Sunday","0",1503,"daily","PUSH",0,1,1,0,0,0,0,0,0,0,0.864973520717927,"1","0","1","1","0","215f3f1f5625461af881394370447065d42e427b",1,1,0,0,0,0,0,0,0,1,0,0,"2013-05-06 00:01:13",0,0.4,"",1
6909589,"eclipse/jetty.project",1,1,2,8,18,"faible","test+src",21,"Sunday","0",1503,"daily","PUSH",0,1,1,0,1,0,0,0,1,0,0.890491640219491,"0","0","0","0","0","98d260dd9208a321c74ce48f59beaadebd986b28",1,1,0,0,0,0,0,0,0,1,0,0,"2013-05-06 01:30:57",0,0.4,"",1
6910100,"eclipse/jetty.project",1,1,5,51,44,"faible","test+src",21,"Sunday","0",1503,"daily","PUSH",0,1,1,0,0,0,0,0,0,0,0.568292988085266,"1","0","0","0","0","11dccd76773f1c5af0615d6d72d4eb943f6a6b5e",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-06 02:00:57",0,0.4,"",1
6910580,"eclipse/jetty.project",1,1,1,10,13,"faible","src",22,"Sunday","0",1495,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","f10a1d709bf288f27a8d0d58de830067f519528c",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-06 02:31:00",1,1,"week_ago",1
6911057,"eclipse/jetty.project",1,1,1,16,45,"faible","test+src",22,"Sunday","0",1503,"daily","PUSH",0,1,1,0,1,0,1,0,1,0,0,"0","0","0","0","0","1155901cbb6f49439636242017504f0eadd35bb0",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-06 03:01:00",0,0.4,"",1
